time,open,high,low,close
2003-05-12,1.3898,1.3898,1.38805,1.38805
2003-05-13,1.38805,1.38805,1.38675,1.38675
2003-05-14,1.38675,1.38675,1.37395,1.37395
2003-05-15,1.37395,1.38065,1.37395,1.38065
2003-05-16,1.38065,1.38065,1.3661,1.3661
2003-05-19,1.35315,1.3634,1.35315,1.3634
2003-05-20,1.3634,1.3634,1.35035,1.35035
2003-05-21,1.35035,1.3509,1.35035,1.3509
2003-05-22,1.3509,1.3736,1.3509,1.3736
2003-05-23,1.3736,1.3746,1.3736,1.3746
2003-05-26,1.37975,1.37975,1.3727,1.3727
2003-05-27,1.3727,1.3756,1.3727,1.3756
2003-05-28,1.3756,1.38545,1.3756,1.38545
2003-05-29,1.38545,1.38545,1.36845,1.36845
2003-05-30,1.36845,1.36845,1.3668,1.3668
2003-06-02,1.37205,1.37205,1.36925,1.36925
2003-06-03,1.36925,1.36925,1.36625,1.36625
2003-06-04,1.36625,1.36625,1.36235,1.36235
2003-06-05,1.36235,1.36235,1.34205,1.34205
2003-06-06,1.34205,1.3593,1.34205,1.3593
2003-06-09,1.35995,1.35995,1.3575,1.3575
2003-06-10,1.3575,1.3624,1.3575,1.3624
2003-06-11,1.3624,1.3624,1.3511,1.3511
2003-06-12,1.3511,1.3511,1.3482,1.3482
2003-06-13,1.3482,1.3482,1.3338,1.3338
2003-06-16,1.33425,1.34425,1.33425,1.34425
2003-06-17,1.34425,1.34425,1.33595,1.33595
2003-06-18,1.33595,1.33595,1.33595,1.33595
2003-06-19,1.33595,1.34415,1.33595,1.34415
2003-06-20,1.34415,1.3597,1.34415,1.3597
2003-06-23,1.35955,1.35955,1.3592,1.3592
2003-06-24,1.3592,1.35925,1.3592,1.35925
2003-06-25,1.35925,1.35925,1.34695,1.34695
2003-06-26,1.34695,1.3571,1.34695,1.3571
2003-06-27,1.3571,1.3571,1.347,1.347
2003-06-30,1.34735,1.34735,1.34715,1.34715
2003-07-01,1.34715,1.3525,1.34715,1.3525
2003-07-02,1.3525,1.3525,1.3378,1.3378
2003-07-03,1.3378,1.3378,1.33615,1.33615
2003-07-04,1.33615,1.3402,1.33615,1.3402
2003-07-07,1.3402,1.34815,1.3402,1.34815
2003-07-08,1.34815,1.3638,1.34815,1.3638
2003-07-09,1.3638,1.37465,1.3638,1.37465
2003-07-10,1.37465,1.38295,1.37465,1.38295
2003-07-11,1.38295,1.38295,1.3767,1.3767
2003-07-14,1.37645,1.37645,1.37395,1.37395
2003-07-15,1.37395,1.39125,1.37395,1.39125
2003-07-16,1.39125,1.39125,1.38935,1.38935
2003-07-17,1.38935,1.39715,1.38935,1.39715
2003-07-18,1.39715,1.4067,1.39715,1.4067
2003-07-21,1.4079,1.4079,1.40555,1.40555
2003-07-22,1.40555,1.4167,1.40555,1.4167
2003-07-23,1.4167,1.4167,1.39755,1.39755
2003-07-24,1.39755,1.39755,1.39475,1.39475
2003-07-25,1.39475,1.39475,1.3805,1.3805
2003-07-28,1.3815,1.3863,1.3815,1.3863
2003-07-29,1.3863,1.3865,1.3863,1.3865
2003-07-30,1.3865,1.40115,1.3865,1.40115
2003-07-31,1.40115,1.40425,1.40115,1.40425
2003-08-01,1.40425,1.40425,1.3989,1.3989
2003-08-04,1.3988,1.40395,1.3988,1.40395
2003-08-05,1.40395,1.40395,1.39985,1.39985
2003-08-06,1.39985,1.4045,1.39985,1.4045
2003-08-07,1.4045,1.4045,1.39245,1.39245
2003-08-08,1.39245,1.39245,1.3916,1.3916
2003-08-11,1.3915,1.3915,1.3811,1.3811
2003-08-12,1.3811,1.38495,1.3811,1.38495
2003-08-13,1.38495,1.38495,1.37945,1.37945
2003-08-14,1.37945,1.39415,1.37945,1.39415
2003-08-15,1.39415,1.39415,1.3867,1.3867
2003-08-18,1.3868,1.3915,1.3868,1.3915
2003-08-19,1.3915,1.39585,1.3915,1.39585
2003-08-20,1.39585,1.4017,1.39585,1.4017
