time,open,high,low,close
2003-11-20,1.3073,1.3073,1.29935,1.29935
2003-11-21,1.29935,1.29935,1.298,1.298
2003-11-24,1.2983,1.321,1.2983,1.321
2003-11-25,1.321,1.321,1.3186,1.3186
2003-11-26,1.3186,1.3186,1.2927,1.2927
2003-11-27,1.2927,1.3004,1.2927,1.3004
2003-11-28,1.3004,1.3004,1.2912,1.2912
2003-12-01,1.2926,1.2976,1.2926,1.2976
2003-12-02,1.2976,1.2976,1.2888,1.2888
2003-12-03,1.2888,1.2888,1.2868,1.2868
2003-12-04,1.2868,1.2897,1.2868,1.2897
2003-12-05,1.2897,1.2897,1.2747,1.2747
2003-12-08,1.2753,1.2753,1.2668,1.2668
2003-12-09,1.2668,1.2668,1.2626,1.2626
2003-12-10,1.2626,1.2673,1.2626,1.2673
2003-12-11,1.2673,1.2694,1.2673,1.2694
2003-12-12,1.2694,1.2694,1.2616,1.2616
2003-12-15,1.27735,1.27735,1.26095,1.26095
2003-12-16,1.26095,1.26095,1.25995,1.25995
2003-12-17,1.25995,1.25995,1.25415,1.25415
2003-12-18,1.25415,1.25415,1.24845,1.24845
2003-12-19,1.24845,1.2557,1.24845,1.2557
2003-12-22,1.2527,1.2571,1.2527,1.2571
2003-12-23,1.2571,1.2591,1.2571,1.2591
2003-12-24,1.2591,1.2591,1.2475,1.2475
2003-12-25,1.2475,1.2475,1.2474,1.2474
2003-12-26,1.2474,1.2541,1.2474,1.2541
2003-12-29,1.2517,1.2517,1.24985,1.24985
2003-12-30,1.24985,1.24985,1.2424,1.2424
2003-12-31,1.2424,1.2424,1.24045,1.24045
2004-01-01,1.24045,1.2438,1.24045,1.2438
2004-01-02,1.2438,1.2438,1.2383,1.2383
2004-01-05,1.2395,1.2395,1.23465,1.23465
2004-01-06,1.23465,1.23465,1.23095,1.23095
2004-01-07,1.23095,1.23975,1.23095,1.23975
2004-01-08,1.23975,1.23975,1.22665,1.22665
2004-01-09,1.22665,1.22665,1.2202,1.2202
2004-01-12,1.2209,1.22815,1.2209,1.22815
2004-01-13,1.22815,1.22815,1.22155,1.22155
2004-01-14,1.22155,1.23345,1.22155,1.23345
2004-01-15,1.23345,1.24645,1.23345,1.24645
2004-01-16,1.24645,1.2679,1.24645,1.2679
2004-01-19,1.2658,1.27015,1.2658,1.27015
2004-01-20,1.27015,1.27015,1.24735,1.24735
2004-01-21,1.24735,1.24735,1.24095,1.24095
2004-01-22,1.24095,1.24095,1.23405,1.23405
2004-01-23,1.23405,1.2423,1.23405,1.2423
2004-01-26,1.2426,1.25705,1.2426,1.25705
2004-01-27,1.25705,1.25705,1.24045,1.24045
2004-01-28,1.24045,1.25515,1.24045,1.25515
2004-01-29,1.25515,1.25885,1.25515,1.25885
2004-01-30,1.25885,1.25885,1.2573,1.2573
2004-02-02,1.2566,1.26145,1.2566,1.26145
2004-02-03,1.26145,1.26145,1.25085,1.25085
2004-02-04,1.25085,1.25125,1.25085,1.25125
2004-02-05,1.25125,1.25125,1.25115,1.25115
2004-02-06,1.25115,1.25115,1.2342,1.2342
2004-02-09,1.2412,1.2412,1.23695,1.23695
2004-02-10,1.23695,1.23695,1.23565,1.23565
